organization,cohort date,nurse id,deid_names,employment start date,type of unit,age,gender,nursing degree received,gpa,employment status,previous health care work experience,leave,type of leave,termination,termination date,tenure,termination reason,id,education_clean,gpa_numeric
Emory University Hospital,8/1/19,2270556,17547,7/22/19,Oncology Inpatient Unit,24,Female,Bsn,3.0 - 3.49,,,No,,No,,,,24421,Mercer University,3.25
Emory University Hospital Midtown,7/25/19,436586,17548,9/9/19,Obstetrics/Labor & Delivery Inpatient Unit,23,Female,Bsn,3.0 - 3.49,,,No,,No,,,,24422,Mercer University,3.25
Emory University Hospital Midtown,7/25/19,436606,17549,7/29/19,Perioperative Or,23,Female,Bsn,3.5 And Above,Full-Time,,No,,No,,,,24423,Mercer University,3.75
Emory University Hospital Midtown,7/25/19,436607,17550,7/29/19,Cardiac/Heart/Vascular Critical Care,24,Female,Bsn,3.0 - 3.49,Full-Time,,No,,Yes,1/2/22,2.432876712,Travel Nurse,24424,Mercer University,3.25
Emory Decatur Hospital,7/23/19,435898,17551,7/15/19,Emergency Department,39,Female,Bsn,3.5 And Above,,,No,,Yes,4/1/21,1.715068493,Unhappy With Job/Facility,24425,Mercer University,3.75
Emory Saint Joseph’S Hospital,7/15/19,424589,17552,7/15/19,Orthopedic Inpatient Unit,25,Female,Bsn,3.0 - 3.49,Full-Time,,No,,No,,,,24426,Mercer University,3.25
Emory Saint Joseph’S Hospital,7/15/19,424707,17553,7/15/19,Emergency Department,25,Female,Bsn,3.0 - 3.49,Full-Time,,No,,No,,,,24427,Mercer University,3.25
Emory Saint Joseph’S Hospital,7/15/19,435736,17554,7/15/19,Medical/Surgical Intermediate Unit,22,Female,Bsn,3.5 And Above,Full-Time,,No,,No,,,,24428,Mercer University,3.75
Emory Saint Joseph’S Hospital,7/15/19,435741,17555,7/15/19,Medical/Surgical Intermediate Unit,23,Female,Bsn,3.0 - 3.49,Full-Time,,No,,Yes,2/1/22,2.553424658,Returning To School Full-Time,24429,Mercer University,3.25
Emory Saint Joseph’S Hospital,7/15/19,2030053,17556,7/15/19,Cardiac/Heart/Vascular Critical Care,24,Female,Bsn,3.0 - 3.49,Full-Time,,No,,Yes,12/28/21,2.457534247,Travel Nurse,24430,Mercer University,3.25
Emory University Hospital,10/16/18,2243714,17557,11/15/18,Oncology Inpatient Unit,23,Female,Bsn,3.0 - 3.49,,,No,,No,,,,24431,Mercer University,3.25
Emory Decatur Hospital,11/14/23,2124154,17558,11/13/23,Medical/Surgical Icu Inpatient Unit,29,Female,Accelerated Bsn,3.5 And Above,Full-Time,,No,,Yes,10/3/24,0.890410959,Family Obligations (Family/Friend Caregiving Responsibility),24432,Mercer University,3.75
Emory University Hospital,7/30/18,412588,17559,,Cardiac/Heart/Vascular Critical Care,46,Female,Bsn,3.0 - 3.49,,,No,,Yes,3/16/21,,Relocating Out Of Area,24433,Mercer University,3.25
Emory University Hospital,7/30/18,425312,17560,7/30/18,Oncology Inpatient Unit,30,Female,Bsn,3.0 - 3.49,Full-Time,,No,,No,,,,24434,Mercer University,3.25
Emory University Hospital,7/30/18,425371,17561,,Medical Icu Inpatient Unit,22,Female,Bsn,3.0 - 3.49,,,No,,No,,,,24435,Mercer University,3.25
Emory University Hospital,7/30/18,425382,17562,7/30/18,General Surgical Inpatient Unit,24,Female,Bsn,3.0 - 3.49,,,No,,No,,,,24436,Mercer University,3.25
Emory University Hospital,7/30/18,2072998,17563,,Medical/Surgical Icu Inpatient Unit,26,Female,Bsn,3.0 - 3.49,,,No,,No,,,,24437,Mercer University,3.25
Emory University Hospital,7/30/18,2236566,17564,,General Medical Inpatient Unit,26,Female,Bsn,3.0 - 3.49,,,No,,Yes,9/5/18,,Relocating Out Of Area,24438,Mercer University,3.25
Emory University Hospital,7/30/18,2268286,17565,7/30/18,Surgical Icu Inpatient Unit,22,Female,Bsn,3.5 And Above,Full-Time,,No,,Yes,9/8/19,1.109589041,Returning To School Full-Time,24439,Mercer University,3.75
Emory University Hospital,7/23/18,425477,17566,,Obstetrics/Labor & Delivery Inpatient Unit,22,Female,Bsn,3.5 And Above,,,No,,No,,,,24440,Mercer University,3.75
Emory University Hospital,7/23/18,425636,17567,7/23/18,Orthopedic Inpatient Unit,21,Female,Bsn,3.5 And Above,,,No,,No,,,,24441,Mercer University,3.75
Emory University Hospital,7/23/18,2067910,17568,7/23/18,Neonatal Icu Inpatient Unit,23,Female,Bsn,3.5 And Above,Full-Time,,No,,No,,,,24442,Mercer University,3.75
Emory Saint Joseph’S Hospital,7/16/18,62867,17569,7/16/18,General Medical Inpatient Unit,23,Female,Bsn,3.0 - 3.49,,,No,,Yes,5/28/21,2.868493151,Obtained Position Representing A Different Job Experience,24443,Mercer University,3.25
Emory Saint Joseph’S Hospital,7/16/18,423788,17570,,General Medical Inpatient Unit,28,Female,Bsn,3.5 And Above,,,No,,No,,,,24444,Mercer University,3.75
Emory Saint Joseph’S Hospital,7/16/18,574324,17571,,Medical/Surgical Intermediate Unit,27,Female,Bsn,3.0 - 3.49,,,No,,No,,,,24445,Mercer University,3.25
Emory Saint Joseph’S Hospital,7/16/18,642225,17572,,Emergency Department,37,Female,Bsn,3.5 And Above,,,No,,No,,,,24446,Mercer University,3.75
Emory Saint Joseph’S Hospital,7/16/18,702702,17573,,Medical/Surgical Inpatient Unit,40,Female,Bsn,3.0 - 3.49,,,No,,Yes,1/24/19,,Unsatisfactory Performance,24447,Mercer University,3.25
Emory Saint Joseph’S Hospital,7/16/18,728297,17574,,Emergency Department,23,Female,Bsn,3.0 - 3.49,,,Yes,Pregnancy,No,,,,24448,Mercer University,3.25
Emory Saint Joseph’S Hospital,7/16/18,769661,17575,,Orthopedic Inpatient Unit,25,Male,Bsn,3.0 - 3.49,,,No,,No,,,,24449,Mercer University,3.25
Emory Saint Joseph’S Hospital,7/16/18,891781,17576,,Medical/Surgical Inpatient Unit,28,Female,Bsn,3.0 - 3.49,,,No,,Yes,7/1/20,,Obtained Position With A More Desirable Work Schedule,24450,Mercer University,3.25
Emory University Hospital,7/18/17,419661,17577,,Oncology Inpatient Unit,27,Female,Bsn,3.0 - 3.49,,,No,,No,,,,24451,Mercer University,3.25
Emory University Hospital,7/18/17,419752,17578,,Cardiac/Heart/Vascular Critical Care,23,Female,Bsn,3.0 - 3.49,,,No,,Yes,7/13/19,,Obtained Position Representing A Different Job Experience,24452,Mercer University,3.25
Emory University Hospital,7/18/17,419838,17579,,Emergency Department,25,Female,Bsn,3.0 - 3.49,,,No,,Yes,8/3/19,,Other/Unknown,24453,Mercer University,3.25
Emory University Hospital,2/25/17,902027,17580,,General Medical Inpatient Unit,38,Male,Bsn,3.0 - 3.49,,,No,,No,,,,24454,Mercer University,3.25
Emory University Hospital,10/13/16,40991400,17581,,Medical/Surgical Inpatient Unit,24,Female,Bsn,3.0 - 3.49,,,No,,No,,,,24455,Mercer University,3.25
Emory University Hospital,10/13/16,201154400,17582,,Surgical Icu Inpatient Unit,29,Female,Bsn,3.0 - 3.49,,,No,,Yes,2/28/17,,Family Obligations (Family/Friend Caregiving Responsibility),24456,Mercer University,3.25
Emory University Hospital,10/12/16,2105508,17583,,Emergency Department,23,Female,Bsn,3.0 - 3.49,,,No,,Yes,12/1/17,,Obtained Position Representing A Different Job Experience,24457,Mercer University,3.25
Emory University Hospital,10/10/16,40987700,17584,,Obstetrics/Labor & Delivery Inpatient Unit,42,Female,Bsn,3.0 - 3.49,,,No,,No,,,,24458,Mercer University,3.25
Emory University Hospital,10/10/16,688854,17585,,Other (Please Specify),36,Male,Bsn,3.0 - 3.49,,,No,,No,,,,24459,Mercer University,3.25
Emory University Hospital,4/22/16,257806,17586,,Medical/Surgical Icu Inpatient Unit,27,Female,Bsn,3.0 - 3.49,,,No,,No,,,,24460,Mercer University,3.25
Emory Saint Joseph’S Hospital,7/13/15,92021,17587,,Medical/Surgical Icu Inpatient Unit,23,Female,Bsn,3.5 And Above,,,No,,No,,,,24461,Mercer University,3.75
Emory Saint Joseph’S Hospital,7/13/15,741692,17588,,Emergency Department,23,Male,Bsn,3.5 And Above,,,No,,No,,,,24462,Mercer University,3.75
Emory University Hospital,2/16/15,408120,17590,,General Medical Inpatient Unit,26,Female,Bsn,3.0 - 3.49,,,No,,No,,,,24464,Mercer University,3.25
Emory University Hospital,8/25/14,401574,17592,,General Medical Inpatient Unit,28,Female,Bsn,3.0 - 3.49,,,No,,No,,,,24466,Mercer University,3.25
Emory University Hospital,8/25/14,1567366,17593,,General Medical Inpatient Unit,23,Female,Bsn,3.5 And Above,,,No,,No,,,,24467,Mercer University,3.75
Emory Saint Joseph’S Hospital,7/14/14,143257700,17594,,Medical/Surgical Inpatient Unit,24,Female,Bsn,3.0 - 3.49,,,No,,No,,,,24468,Mercer University,3.25
Emory University Hospital,3/17/14,743669,17595,,Emergency Department,29,Female,Bsn,3.0 - 3.49,,,No,,No,,,,24469,Mercer University,3.25
Emory University Hospital,3/10/14,404324,17596,,Medical/Surgical Icu Inpatient Unit,24,Female,Bsn,3.5 And Above,,,No,,No,,,,24470,Mercer University,3.75
Emory Saint Joseph’S Hospital,10/7/13,40306700,17597,,General Medical Inpatient Unit,23,Female,Bsn,3.0 - 3.49,,,No,,Yes,10/30/15,,Unhappy With Job/Facility,24471,Mercer University,3.25
Emory University Hospital,9/16/13,40285400,17598,,Perioperative Or,29,Female,Bsn,3.5 And Above,,,No,,No,,,,24472,Mercer University,3.75
Emory University Hospital,8/26/13,2385,17599,,Medical/Surgical Icu Inpatient Unit,49,Female,Bsn,3.0 - 3.49,,,No,,No,,,,24473,Mercer University,3.25
Emory University Hospital,8/19/13,4846,17600,,General Surgical Inpatient Unit,25,Female,Bsn,3.0 - 3.49,,,No,,No,,,,24474,Mercer University,3.25
Emory University Hospital,8/19/13,8757,17601,,General Medical Inpatient Unit,23,Female,Bsn,3.5 And Above,,,No,,No,,,,24475,Mercer University,3.75
Emory University Hospital,8/19/13,988946,17602,,General Medical Inpatient Unit,26,Female,Bsn,3.0 - 3.49,,,No,,No,,,,24476,Mercer University,3.25
Emory University Hospital,8/5/13,8007,17603,,Emergency Department,52,Male,Bsn,3.0 - 3.49,,,No,,No,,,,24477,Mercer University,3.25
Emory University Hospital,10/20/11,836,17604,,Perioperative Or,29,Female,Bsn,3.0 - 3.49,,,No,,No,,,,24478,Mercer University,3.25
Emory University Hospital,10/20/11,939,17605,,Oncology Inpatient Unit,39,Female,Bsn,3.5 And Above,,,No,,Yes,7/1/12,,Unhappy With Job/Facility,24479,Mercer University,3.75
Emory University Hospital,10/20/11,4072,17606,,Perioperative Or,25,Female,Bsn,3.0 - 3.49,,,No,,Yes,10/1/12,,Unhappy With Job/Facility,24480,Mercer University,3.25
Emory University Hospital,10/20/11,6601,17607,,Emergency Department,37,Female,Bsn,3.0 - 3.49,,,No,,No,,,,24481,Mercer University,3.25
Emory Saint Joseph’S Hospital,6/6/11,24437,17608,,Medical/Surgical Inpatient Unit,24,Female,Bsn,3.0 - 3.49,,,No,,No,,,,24482,Mercer University,3.25
Emory Saint Joseph’S Hospital,3/14/11,24315,17609,,Medical/Surgical Inpatient Unit,25,Female,Bsn,3.5 And Above,,,No,,Yes,1/1/14,,Unhappy With Job/Facility,24483,Mercer University,3.75
Emory Saint Joseph’S Hospital,3/14/11,24326,17610,,Medical/Surgical Inpatient Unit,30,Female,Bsn,3.0 - 3.49,,,No,,Yes,10/21/11,,Relocating Out Of Area,24484,Mercer University,3.25
Emory Saint Joseph’S Hospital,3/29/10,1829,17611,,Other (Please Specify),41,Female,Bsn,3.0 - 3.49,,,No,,Yes,5/4/10,,Unsatisfactory Performance,24485,Mercer University,3.25
Emory Hillandale Hospital,10/11/22,455882,17613,10/18/22,Telemetry Unit,26,Female,Accelerated Bsn,3.5 And Above,,,No,,Yes,1/18/24,1.252054795,Other/Unknown,24487,Mercer University,3.75
Emory Decatur Hospital,3/22/22,1740231,17614,3/14/22,Medical/Surgical Icu Inpatient Unit,28,Female,Accelerated Bsn,3.0 - 3.49,,,No,,No,,,,24488,Mercer University,3.25
Emory Saint Joseph’S Hospital,2/21/22,452787,17615,2/21/22,Perioperative Or,26,Female,Accelerated Bsn,3.0 - 3.49,,,No,,No,,,,24489,Mercer University,3.25
Emory Decatur Hospital,10/12/21,447034,17616,10/3/21,Neonatal Icu Inpatient Unit,31,Female,Accelerated Bsn,3.5 And Above,,,No,,Yes,1/11/24,2.273972603,Obtained Position With A More Desirable Work Schedule,24490,Mercer University,3.75
Emory Decatur Hospital,10/12/21,450097,17617,10/4/21,Medical Icu Inpatient Unit,26,Female,Accelerated Bsn,3.5 And Above,,,No,,No,,,,24491,Mercer University,3.75
Emory University Hospital,7/30/20,2086609,17618,7/27/20,Cardiac/Heart/Vascular Critical Care,25,Female,Accelerated Bsn,3.5 And Above,,,No,,No,,,,24492,Mercer University,3.75
Emory University Hospital,10/24/19,2276504,17619,10/21/19,Surgical Icu Inpatient Unit,28,Female,Bsn,3.5 And Above,,,No,,No,,,,24493,Mercer University,3.75
Emory University Hospital,8/1/19,435976,17620,7/22/19,Medical/Surgical Intermediate Unit,23,Female,Bsn,3.0 - 3.49,,,No,,Yes,11/1/21,2.282191781,Travel Nurse,24494,Mercer University,3.25
Emory Saint Joseph’S Hospital,10/2/24,473369,17623,8/26/24,Medical/Surgical Intermediate Unit,30,Female,Accelerated Bsn,3.5 And Above,Full-Time,,No,,No,,,,24497,Mercer University,3.75
Emory Saint Joseph’S Hospital,10/2/24,474502,17624,10/21/24,Emergency Department,28,Female,Accelerated Bsn,3.5 And Above,Full-Time,,No,,No,,,,24498,Mercer University,3.75
Emory Saint Joseph’S Hospital,10/2/24,2603256,17625,10/14/24,Telemetry Unit,30,Female,Accelerated Bsn,3.5 And Above,Full-Time,,No,,No,,,,24499,Mercer University,3.75
Emory Saint Joseph’S Hospital,7/12/24,2540205,17626,7/15/24,Medical/Surgical Icu Inpatient Unit,24,Female,Bsn,3.0 - 3.49,Full-Time,,No,,No,,,,24500,Mercer University,3.25
Emory Saint Joseph’S Hospital,7/12/24,2540940,17627,6/24/24,Medical/Surgical Inpatient Unit,32,Female,Bsn,3.5 And Above,Full-Time,,No,,Yes,11/26/24,0.424657534,Unhappy With Job/Facility,24501,Mercer University,3.75
Emory Decatur Hospital,11/12/24,472579,17629,11/4/24,Medical/Surgical Intermediate Unit,50,Female,Bsn,3.5 And Above,Full-Time,,No,,No,,,,24503,Mercer University,3.75
Emory University Hospital,10/28/24,474034,17630,10/21/24,Oncology Inpatient Unit,27,Female,Accelerated Bsn,3.5 And Above,Full-Time,,No,,No,,,,24504,Mercer University,3.75
Emory University Hospital,8/21/24,472281,17631,7/29/24,Emergency Department,40,Female,Bsn,3.0 - 3.49,Full-Time,,No,,No,,,,24505,Mercer University,3.25
Emory University Hospital,8/21/24,2485334,17632,7/29/24,Neurology/Neurosurgical Icu Inpatient Unit,23,Female,Bsn,3.0 - 3.49,Full-Time,,No,,No,,,,24506,Mercer University,3.25
Emory University Hospital Midtown,8/9/24,2500170,17633,7/22/24,Perioperative Or,20,Female,Bsn,3.0 - 3.49,Full-Time,,No,,No,,,,24507,Mercer University,3.25
Emory University Hospital,8/5/24,452987,17634,7/30/24,Telemetry Unit,26,Female,Bsn,3.0 - 3.49,Full-Time,,No,,No,,,,24508,Mercer University,3.25
Emory University Hospital,8/21/24,2023168,17635,7/29/24,Cardiac/Heart/Vascular Critical Care,27,Female,Accelerated Bsn,3.0 - 3.49,Full-Time,,No,,Yes,5/10/25,0.780821918,Obtained Position Representing A Different Job Experience,24509,Mercer University,3.25
Emory University Hospital Midtown,10/25/24,474889,17636,11/11/24,Medical/Surgical Inpatient Unit,44,Female,Accelerated Bsn,3.5 And Above,Full-Time,,No,,Yes,2/21/25,0.279452055,Obtained Position With A More Desirable Work Schedule,24510,Mercer University,3.75
Emory University Hospital Midtown,8/11/23,464386,17895,7/31/23,Neonatal Icu Inpatient Unit,23,Female,Bsn,3.5 And Above,Full-Time,,No,,Yes,7/26/24,0.989041096,Other/Unknown,24769,Reinhardt University,3.75
Emory Johns Creek Hospital,2/21/22,446267,17896,1/10/22,Medical/Surgical Icu Inpatient Unit,26,Female,Bsn,3.5 And Above,Full-Time,,No,,No,,,,24770,Reinhardt University,3.75
Emory Saint Joseph’S Hospital,2/15/21,445133,17897,2/15/21,General Medical Inpatient Unit,40,Female,Bsn,3.0 - 3.49,Full-Time,,No,,No,,,,24771,Reinhardt University,3.25
Emory Decatur Hospital,7/21/20,442094,17898,7/13/20,Medical/Surgical Intermediate Unit,23,Female,Bsn,3.5 And Above,,,No,,Yes,11/29/22,2.380821918,Obtained Position With A More Desirable Commute,24772,Reinhardt University,3.75
Emory University Hospital,5/1/20,440123,17899,3/9/20,Medical Icu Inpatient Unit,22,Female,Bsn,3.5 And Above,,,No,,Yes,2/20/23,2.953424658,Other/Unknown,24773,Reinhardt University,3.75
Emory Decatur Hospital,11/12/24,474840,18003,11/4/24,Medical/Surgical Intermediate Unit,41,Female,Adn/Asn,3.0 - 3.49,Full-Time,,No,,No,,,,24877,South College Atlanta,3.25
Emory University Hospital Midtown,10/25/24,474492,18004,10/14/24,Neonatal Icu Inpatient Unit,24,Female,Accelerated Bsn,3.5 And Above,Full-Time,,No,,No,,,,24878,South College Atlanta,3.75
Emory University Hospital Midtown,8/9/24,447185,18005,6/17/24,General Medical Inpatient Unit,31,Female,Accelerated Bsn,3.0 - 3.49,Full-Time,,No,,No,,,,24879,South College Atlanta,3.25
Emory University Hospital,2/24/17,149696,18143,,General Surgical Inpatient Unit,24,Female,Bsn,3.5 And Above,,,No,,No,,,,25017,University Of West Georgia,3.75
Emory Saint Joseph’S Hospital,7/21/23,1633753,18241,7/17/23,Perioperative Or,31,Female,Masters,3.0 - 3.49,Full-Time,,No,,No,,,,25115,University Of Cincinnati,3.25
Emory University Hospital Midtown,8/25/22,455960,18242,7/18/22,Other (Please Specify),22,Female,Bsn,3.5 And Above,Full-Time,,No,,No,,,,25116,University Of Cincinnati,3.75
Emory Saint Joseph’S Hospital,10/2/25,478661,18405,9/2/25,Oncology Inpatient Unit,24,Female,Bsn,3.0 - 3.49,Full-Time,,No,,No,,,,25279,University Of North Georgia,3.25
Emory Johns Creek Hospital,10/2/25,480965,18406,9/29/25,Medical/Surgical Inpatient Unit,23,Male,Bsn,3.5 And Above,Full-Time,,No,,No,,,,25280,University Of North Georgia,3.75
Emory University Hospital,8/28/25,479703,18407,8/18/25,Transplant Unit,22,Male,Bsn,3.5 And Above,Full-Time,,No,,No,,,,25281,University Of North Georgia,3.75
Emory Saint Joseph’S Hospital,7/10/25,478694,18409,7/14/25,Medical/Surgical Inpatient Unit,22,Female,Bsn,3.0 - 3.49,Full-Time,,No,,No,,,,25283,University Of North Georgia,3.25
Emory Decatur Hospital,2/17/25,476495,18412,2/17/25,Perioperative Or,23,Female,Bsn,3.0 - 3.49,Full-Time,,No,,Yes,8/8/25,0.471232877,Unhappy With Job/Facility,25286,University Of North Georgia,3.25
Emory Johns Creek Hospital,2/21/22,452888,18414,2/21/22,Emergency Department,23,Female,Bsn,3.0 - 3.49,,,No,,Yes,9/17/22,0.569863014,Family Obligations (Family/Friend Caregiving Responsibility),25288,University Of North Georgia,3.25
Emory Decatur Hospital,10/28/24,474907,18415,11/4/24,Oncology Inpatient Unit,25,Female,Bsn,3.0 - 3.49,Full-Time,,No,,No,,,,25289,University Of North Georgia,3.25
Emory Hillandale Hospital,8/22/24,472739,18416,8/12/24,Emergency Department,25,Male,Accelerated Bsn,3.0 - 3.49,Full-Time,,No,,No,,,,25290,University Of North Georgia,3.25
Emory University Hospital Midtown,8/22/24,473361,18417,8/19/24,Oncology Inpatient Unit,26,Female,Bsn,3.5 And Above,Full-Time,,No,,No,,,,25291,University Of North Georgia,3.75
Emory University Hospital,8/21/24,470430,18418,7/22/24,Cardiac/Heart/Vascular Critical Care,40,Male,Bsn,3.5 And Above,Full-Time,,No,,No,,,,25292,University Of North Georgia,3.75
Emory Saint Joseph’S Hospital,7/12/24,471625,18419,6/24/24,Emergency Department,41,Female,Bsn,3.5 And Above,Full-Time,,No,,No,,,,25293,University Of North Georgia,3.75
Emory University Hospital,8/16/23,464302,18420,7/24/23,Medical Icu Inpatient Unit,22,Female,Bsn,3.5 And Above,Full-Time,,No,,Yes,3/19/25,1.654794521,Other/Unknown,25294,University Of North Georgia,3.75
Emory University Hospital,8/16/23,464316,18421,7/24/23,Cardiac/Heart/Vascular Critical Care,24,Female,Bsn,3.5 And Above,Full-Time,,No,,Yes,12/29/24,1.435616438,Other/Unknown,25295,University Of North Georgia,3.75
Emory Saint Joseph’S Hospital,7/12/21,447797,18422,7/12/21,Orthopedic Inpatient Unit,22,Female,Bsn,3.5 And Above,Full-Time,,No,,Yes,9/17/21,0.183561644,Relocating Out Of Area,25296,University Of North Georgia,3.75
Emory Johns Creek Hospital,7/21/23,2504428,18423,7/9/23,Medical Icu Inpatient Unit,41,Male,Bsn,3.5 And Above,Full-Time,,No,,No,,,,25297,University Of North Georgia,3.75
Emory University Hospital Midtown,4/7/23,460949,18424,3/27/23,Mother/Baby Unit,23,Female,Bsn,3.5 And Above,Full-Time,,No,,No,,,,25298,University Of North Georgia,3.75
Emory Decatur Hospital,3/28/23,461775,18425,3/20/23,Obstetrics/Labor & Delivery Inpatient Unit,30,Female,Bsn,3.5 And Above,Full-Time,,No,,No,,,,25299,University Of North Georgia,3.75
Emory Johns Creek Hospital,2/24/23,460949,18426,2/20/23,Obstetrics/Labor & Delivery Inpatient Unit,23,Female,Bsn,3.5 And Above,Full-Time,,No,,No,,,,25300,University Of North Georgia,3.75
Emory Johns Creek Hospital,2/24/23,462141,18427,3/27/23,Medical/Surgical Inpatient Unit,27,Female,Bsn,3.5 And Above,Full-Time,,No,,No,,,,25301,University Of North Georgia,3.75
